total_chars_name,total_chars_description,total_chars_username,name_equals_username,total_numbers_name,total_numbers_username,total_emojis_name,total_emojis_username,total_words_description,total_emojis_description,total_numbers_description,total_words_name,followers,friends,age,gen,org
27.0,125.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,2.0,5.0,353780.0,7506.0,1.0,F,N
18.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,636.0,5956.0,0.0,M,N
20.0,73.0,14.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,142.0,791.0,0.0,M,N
4.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,167.0,3.0,U,Y
29.0,148.0,14.0,0.0,0.0,2.0,0.0,0.0,15.0,6.0,0.0,4.0,669.0,4000.0,3.0,M,N
24.0,144.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,410.0,2110.0,3.0,U,Y
20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1308.0,903.0,1.0,F,N
16.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,35.0,91.0,3.0,F,N
9.0,11.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,514.0,653.0,0.0,F,N
19.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,221.0,137.0,3.0,M,N
27.0,150.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,439.0,21.0,3.0,U,Y
14.0,70.0,14.0,0.0,0.0,1.0,0.0,0.0,12.0,7.0,6.0,2.0,168.0,545.0,0.0,F,N
4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1088.0,0.0,F,N
17.0,28.0,15.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,1621.0,616.0,1.0,F,N
14.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,24.0,2.0,M,N
6.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,3.0,M,N
11.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,79.0,119.0,0.0,M,N
12.0,71.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,165.0,311.0,2.0,M,N
12.0,41.0,15.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,3.0,1.0,1536.0,181.0,0.0,M,N
4.0,101.0,15.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,54.0,0.0,M,N
11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,U,Y
3.0,24.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,1.0,154.0,336.0,1.0,M,N
9.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,112.0,865.0,3.0,M,N
14.0,56.0,13.0,0.0,0.0,3.0,0.0,0.0,10.0,4.0,4.0,2.0,822.0,3065.0,1.0,M,N
27.0,150.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,439.0,21.0,3.0,U,Y
19.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,M,N
7.0,90.0,10.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,183.0,324.0,1.0,U,Y
3.0,72.0,11.0,0.0,0.0,8.0,0.0,0.0,5.0,7.0,0.0,1.0,353.0,1260.0,1.0,U,Y
6.0,156.0,10.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,33.0,166.0,0.0,U,Y
6.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,879.0,1036.0,1.0,M,N
3.0,8.0,9.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,24.0,1.0,M,N
13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,535.0,3.0,F,N
22.0,124.0,14.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,3260.0,293.0,3.0,U,Y
47.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,54.0,1.0,M,N
9.0,157.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,379.0,536.0,0.0,M,N
9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,M,N
2.0,94.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2604.0,2735.0,1.0,M,N
12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,161.0,1538.0,1.0,F,N
24.0,127.0,9.0,0.0,0.0,0.0,4.0,0.0,18.0,4.0,7.0,3.0,178.0,100.0,1.0,M,N
3.0,84.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,272.0,0.0,U,Y
13.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,26.0,0.0,M,N
16.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,187.0,975.0,2.0,M,N
13.0,99.0,10.0,0.0,0.0,3.0,1.0,0.0,19.0,2.0,0.0,7.0,140.0,1925.0,1.0,M,N
12.0,13.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,91.0,0.0,M,N
11.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,M,N
5.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,446.0,3.0,M,N
23.0,148.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,1.0,3.0,837.0,1378.0,2.0,M,N
7.0,123.0,15.0,0.0,0.0,8.0,0.0,0.0,22.0,0.0,0.0,1.0,4775.0,5934.0,1.0,U,Y
5.0,15.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,37.0,0.0,M,N
14.0,23.0,15.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,24.0,62.0,2.0,M,N
19.0,82.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,259.0,50.0,3.0,U,Y
10.0,119.0,10.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,89.0,1589.0,2.0,F,N
11.0,103.0,12.0,0.0,1.0,1.0,1.0,0.0,18.0,7.0,5.0,2.0,523.0,63.0,0.0,F,N
2.0,12.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,66.0,2.0,M,N
8.0,104.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,2.0,1.0,3112.0,256.0,0.0,F,N
13.0,16.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,38.0,0.0,F,N
26.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,69.0,508.0,2.0,M,N
11.0,110.0,11.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,75.0,143.0,3.0,U,Y
4.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,3001.0,1.0,U,Y
21.0,91.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,3.0,13898.0,1393.0,3.0,F,N
24.0,144.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,410.0,2110.0,3.0,U,Y
12.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,65.0,1.0,F,N
20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1308.0,903.0,2.0,F,N
20.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,339.0,1996.0,1.0,F,N
27.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,30.0,93.0,1.0,F,N
18.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,285.0,996.0,0.0,M,N
23.0,148.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,1.0,3.0,837.0,1378.0,3.0,M,N
3.0,8.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,922.0,1.0,F,N
13.0,107.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,7.0,586.0,472.0,1.0,F,N
10.0,117.0,11.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,4.0,2.0,1189.0,698.0,3.0,M,N
5.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,506.0,3.0,M,N
5.0,11.0,12.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,35.0,140.0,1.0,F,N
6.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,23.0,44.0,0.0,F,N
14.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,489.0,1642.0,0.0,M,N
14.0,89.0,13.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,2.0,2.0,112.0,268.0,0.0,M,N
10.0,138.0,13.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,0.0,1.0,250.0,9.0,2.0,M,N
0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,705.0,0.0,M,N
13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,514.0,194.0,1.0,M,N
15.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,270.0,1413.0,1.0,F,N
28.0,121.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,5.0,118.0,439.0,2.0,M,N
11.0,141.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,1389.0,41.0,3.0,M,N
5.0,156.0,14.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,1.0,185.0,946.0,0.0,M,N
11.0,157.0,11.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,584.0,897.0,3.0,M,N
11.0,0.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,32.0,3.0,F,N
50.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,471.0,1192.0,3.0,M,N
14.0,71.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,69.0,876.0,1.0,M,N
2.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,123.0,801.0,0.0,M,N
27.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,162.0,1.0,M,N
6.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,13.0,73.0,0.0,F,N
11.0,41.0,11.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,36.0,204.0,1.0,U,Y
9.0,0.0,12.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,75.0,3.0,M,N
19.0,46.0,10.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,3.0,447.0,443.0,1.0,F,N
16.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,34.0,0.0,M,N
2.0,21.0,8.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,91.0,104.0,1.0,F,N
5.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,3.0,M,N
11.0,5.0,15.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,518.0,1153.0,1.0,F,N
11.0,0.0,12.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,294.0,477.0,0.0,U,Y
17.0,17.0,15.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,27.0,95.0,0.0,U,Y
36.0,87.0,13.0,0.0,0.0,0.0,4.0,0.0,13.0,9.0,0.0,6.0,805.0,835.0,0.0,F,N
5.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,61.0,0.0,M,N
42.0,106.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,8.0,23.0,100.0,0.0,F,N
9.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,10.0,3.0,U,Y
14.0,107.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,2.0,784.0,852.0,0.0,U,Y
18.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,191.0,457.0,0.0,F,N
10.0,63.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,420.0,1048.0,0.0,F,N
17.0,24.0,14.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,27.0,78.0,2.0,M,N
9.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,59.0,0.0,M,N
14.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,346.0,392.0,1.0,F,N
3.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,3.0,F,N
2.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,23.0,25.0,0.0,M,N
43.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,897.0,642.0,3.0,M,N
5.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,28.0,0.0,M,N
12.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,164.0,112.0,1.0,F,N
15.0,81.0,17.0,0.0,0.0,3.0,0.0,0.0,20.0,1.0,0.0,2.0,54.0,252.0,1.0,F,N
7.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,193.0,192.0,1.0,M,N
20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,920.0,340.0,3.0,U,Y
7.0,82.0,10.0,0.0,0.0,1.0,0.0,0.0,17.0,4.0,1.0,2.0,7.0,7.0,0.0,U,Y
7.0,111.0,11.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,7.0,1.0,27722.0,427.0,0.0,F,N
13.0,4.0,15.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,F,N
12.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,338.0,186.0,1.0,F,N
13.0,38.0,15.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,2.0,116.0,1446.0,2.0,M,N
4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,76.0,0.0,U,Y
13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,266.0,1331.0,0.0,M,N
13.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1363.0,2855.0,3.0,M,N
14.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,182.0,2444.0,1.0,M,N
13.0,39.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,104.0,506.0,1.0,M,N
13.0,0.0,15.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,2.0,M,N
12.0,98.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,1272.0,1037.0,2.0,M,N
17.0,89.0,18.0,0.0,0.0,4.0,1.0,0.0,15.0,0.0,0.0,3.0,197.0,1428.0,0.0,F,N
4.0,55.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,11.0,99.0,1.0,M,N
13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,197.0,1.0,M,N
9.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,214.0,518.0,0.0,M,N
20.0,17.0,19.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,870.0,3687.0,1.0,M,N
12.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,9.0,99.0,1.0,F,N
22.0,50.0,12.0,0.0,0.0,2.0,0.0,0.0,7.0,6.0,0.0,3.0,672.0,1795.0,3.0,M,N
4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,51.0,1.0,F,N
1.0,14.0,10.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,375.0,45.0,0.0,M,N
6.0,24.0,14.0,0.0,0.0,8.0,0.0,0.0,4.0,1.0,0.0,1.0,5.0,49.0,1.0,F,N
4.0,98.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,464.0,371.0,3.0,M,N
13.0,107.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,7.0,586.0,472.0,0.0,F,N
28.0,99.0,17.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,4.0,291.0,877.0,3.0,M,N
15.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,470.0,1.0,F,N
18.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,285.0,996.0,0.0,M,N
4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,15.0,35.0,0.0,F,N
4.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,14.0,974.0,3.0,M,N
7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,28.0,0.0,F,N
15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,170.0,595.0,2.0,M,N
14.0,149.0,10.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,1.0,116.0,246.0,0.0,M,N
14.0,159.0,9.0,0.0,0.0,3.0,0.0,0.0,23.0,1.0,0.0,2.0,73.0,292.0,3.0,M,N
13.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,86.0,2.0,F,N
17.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,187.0,3.0,M,N
4.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2046.0,1555.0,0.0,F,N
10.0,0.0,12.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,605.0,272.0,0.0,F,N
10.0,37.0,13.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,4.0,2.0,1113.0,717.0,3.0,M,N
12.0,86.0,13.0,0.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,2.0,394.0,685.0,3.0,M,N
5.0,80.0,15.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0,2.0,1.0,501.0,388.0,0.0,M,N
10.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,1.0,M,N
13.0,143.0,11.0,0.0,0.0,0.0,2.0,0.0,20.0,7.0,1.0,1.0,443.0,373.0,0.0,F,N
18.0,121.0,12.0,0.0,0.0,4.0,1.0,0.0,20.0,0.0,0.0,2.0,355.0,465.0,1.0,M,N
10.0,57.0,11.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,248.0,341.0,2.0,F,N
7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,216.0,1.0,M,N
17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,91.0,224.0,2.0,F,N
4.0,3.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,454.0,357.0,1.0,F,N
12.0,65.0,12.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,2.0,462.0,574.0,3.0,F,N
5.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,63.0,639.0,0.0,M,N
13.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,386.0,1.0,M,N
7.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,102.0,1.0,F,N
10.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,139.0,283.0,3.0,M,N
5.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1160.0,1037.0,0.0,M,N
4.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,26.0,0.0,F,N
15.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,2.0,M,N
7.0,43.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,39.0,4.0,0.0,M,N
13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,125.0,693.0,1.0,F,N
20.0,88.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,2.0,1259.0,2276.0,1.0,M,N
13.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,547.0,7063.0,1.0,M,N
3.0,107.0,11.0,0.0,0.0,8.0,0.0,0.0,17.0,0.0,4.0,1.0,85.0,343.0,2.0,F,N
7.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,222.0,1.0,U,Y
13.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,F,N
16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,220.0,322.0,1.0,M,N
23.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,161.0,215.0,0.0,M,N
11.0,117.0,10.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,2.0,2.0,4975.0,3896.0,2.0,F,N
13.0,25.0,15.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,3.0,372.0,1415.0,1.0,M,N
5.0,33.0,15.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,111.0,1.0,F,N
20.0,17.0,19.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,870.0,3687.0,2.0,M,N
21.0,73.0,6.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,2.0,3.0,698.0,1073.0,0.0,M,N
37.0,136.0,14.0,0.0,0.0,1.0,0.0,0.0,17.0,8.0,0.0,4.0,3424.0,7502.0,2.0,F,N
21.0,73.0,6.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,2.0,3.0,698.0,1073.0,0.0,F,N
5.0,99.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,2.0,1.0,695471.0,3033.0,1.0,F,N
9.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,M,N
10.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,83.0,1.0,F,N
9.0,148.0,8.0,0.0,0.0,0.0,1.0,0.0,26.0,2.0,2.0,1.0,5266.0,909.0,1.0,M,N
16.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,29.0,0.0,M,N
16.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,509.0,185.0,1.0,F,N
22.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,15.0,0.0,M,N
22.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,15.0,3.0,M,N
6.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,458.0,233.0,1.0,M,N
11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92.0,116.0,2.0,F,N
16.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,F,N
11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92.0,116.0,2.0,F,N
22.0,74.0,9.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,3.0,1460.0,1602.0,1.0,M,N
8.0,44.0,21.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,2.0,2828.0,6861.0,0.0,M,N
10.0,109.0,9.0,0.0,0.0,0.0,2.0,0.0,17.0,8.0,0.0,2.0,590.0,2437.0,1.0,M,N
10.0,109.0,9.0,0.0,0.0,0.0,2.0,0.0,17.0,8.0,0.0,2.0,590.0,2437.0,3.0,M,N
29.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,9.0,3.0,M,N
5.0,74.0,6.0,0.0,0.0,2.0,1.0,0.0,9.0,2.0,0.0,1.0,55.0,84.0,1.0,F,N
13.0,26.0,15.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,151.0,220.0,0.0,M,N
13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,125.0,693.0,1.0,F,N
14.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,F,N
17.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,181.0,1035.0,3.0,M,N
5.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,79.0,87.0,0.0,F,N
3.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,66.0,136.0,0.0,M,N
15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,3.0,U,Y
19.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,38.0,69.0,0.0,M,N
1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,137.0,242.0,3.0,M,N
11.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,91.0,2.0,M,N
