total_chars_name,total_chars_description,total_chars_username,name_equals_username,total_numbers_name,total_numbers_username,total_emojis_name,total_emojis_username,total_words_description,total_emojis_description,total_numbers_description,total_words_name,followers,friends,age,gen,org,bot_score
0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,1.0,M,N,4.416896886160902
12.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,354.0,1670.0,1.0,F,N,0.415235808687881
7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,718.0,7502.0,1.0,F,N,1.5711257677298731
20.0,115.0,10.0,0.0,0.0,2.0,1.0,0.0,18.0,14.0,0.0,4.0,273.0,908.0,2.0,F,N,0.8350115962613974
8.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,55.0,126.0,0.0,M,N,1.9937936485473076
9.0,11.0,9.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,17.0,70.0,2.0,F,N,2.9712802586862503
7.0,61.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2705.0,1594.0,1.0,F,N,0.4817074876195987
5.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,984.0,852.0,1.0,F,N,0.6560156615569357
15.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,40.0,0.0,U,Y,4.886610725329951
10.0,83.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,2.0,630.0,816.0,1.0,M,N,0.0277158552072598
14.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,53.0,0.0,U,Y,4.814868661837887
20.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,95.0,3.0,M,N,4.935072600304765
14.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,121.0,821.0,1.0,F,N,0.4988285039671608
22.0,74.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,76.0,251.0,3.0,U,Y,2.0809860896508257
22.0,55.0,13.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,4.0,81.0,501.0,2.0,M,N,1.077883137773081
15.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,3.0,M,N,4.89888447240628
12.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,82.0,0.0,U,Y,4.739308012820513
2.0,30.0,7.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,32.0,132.0,0.0,M,N,3.143677731079164
11.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,54.0,2.0,M,N,4.908746451564278
12.0,159.0,12.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,2.0,4.0,51.0,3.0,M,N,4.860675551966825
11.0,137.0,13.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,199.0,258.0,3.0,M,N,0.730045806154529
9.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1361.0,691.0,0.0,F,N,0.8056702338040389
12.0,94.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,900.0,39.0,3.0,U,Y,1.795079496503949
11.0,39.0,11.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1012.0,5950.0,1.0,F,N,0.9512644926082188
25.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,82.0,3.0,M,N,4.57
14.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,319.0,106.0,0.0,F,N,2.71941573622456
10.0,24.0,15.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,607.0,5259.0,3.0,M,N,2.045451162170724
15.0,155.0,7.0,0.0,0.0,4.0,0.0,0.0,25.0,0.0,0.0,2.0,4.0,100.0,2.0,F,N,4.152480602876323
18.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,63.0,2.0,F,N,4.755660725329951
17.0,52.0,11.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,3.0,204.0,493.0,3.0,M,N,0.9875724518642875
7.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,F,N,4.933065378774369
9.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,F,N,4.989965694682676
20.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,630.0,2325.0,3.0,F,N,1.6196725499628628
28.0,158.0,12.0,0.0,8.0,4.0,1.0,0.0,10.0,1.0,17.0,1.0,505.0,1152.0,0.0,M,N,0.6643746662295003
4.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,266.0,386.0,1.0,M,N,1.4916757803391334
18.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,405.0,302.0,3.0,M,N,1.3950013393368383
22.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,M,N,4.217171959580494
2.0,32.0,14.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,141.0,176.0,0.0,F,N,1.1218189615134473
14.0,135.0,13.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0,5.0,21.0,1.0,U,Y,4.751952458353399
9.0,36.0,15.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,263.0,1.0,F,N,2.9157619630256546
21.0,47.0,12.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0,3.0,2.0,23.0,0.0,F,N,3.801852367166413
13.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,48.0,3.0,M,N,4.965
11.0,60.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,40.0,50.0,1.0,M,N,3.937551371995176
6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,F,N,4.902313803901846
8.0,73.0,15.0,0.0,2.0,4.0,1.0,0.0,13.0,0.0,0.0,2.0,189.0,137.0,2.0,U,Y,1.140430830091748
29.0,156.0,9.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,3.0,160.0,289.0,3.0,U,Y,0.455847422952868
9.0,60.0,13.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,4.0,2.0,8534.0,203.0,0.0,F,N,0.3954265002496065
8.0,113.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,58.0,80.0,0.0,F,N,2.151622584773272
25.0,33.0,14.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,6.0,811.0,6569.0,0.0,F,N,0.4077045685052421
12.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,2.0,U,Y,4.959940828402367
11.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,90.0,776.0,1.0,M,N,4.876144054301783
19.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,F,N,4.858234333131048
9.0,55.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,242.0,697.0,1.0,F,N,0.2424458057855261
21.0,106.0,12.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,3.0,273.0,3198.0,3.0,M,N,0.7430416217654584
7.0,123.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,271.0,159.0,3.0,F,N,0.7914720514682883
16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,M,N,4.902193119298391
8.0,0.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,178.0,1.0,F,N,4.874740451757809
7.0,154.0,7.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,1.0,354.0,803.0,2.0,M,N,1.148774687608503
9.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,40.0,1.0,F,N,4.93334721681406
13.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,M,N,4.979549992118178
15.0,154.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,34.0,35.0,1.0,M,N,4.311714006338246
10.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,970.0,0.0,M,N,4.651666666666666
3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,51.0,1.0,M,N,3.426610720375107
11.0,0.0,11.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,383.0,2.0,M,N,3.0603846153846157
19.0,95.0,8.0,0.0,3.0,0.0,1.0,0.0,23.0,0.0,0.0,4.0,399.0,232.0,1.0,M,N,1.0602214672890815
27.0,60.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,256.0,311.0,1.0,F,N,0.9787673208281216
17.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,139.0,562.0,3.0,U,Y,0.2806034645479338
16.0,0.0,15.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,3.0,M,N,4.75829390143058
5.0,88.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,1.0,156.0,219.0,1.0,M,N,1.6584743520146985
34.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,885.0,1668.0,0.0,F,N,0.8162581973441413
7.0,53.0,10.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,5.0,0.0,M,N,4.712877239283272
10.0,73.0,11.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,102.0,394.0,1.0,M,N,0.9980479162798088
15.0,34.0,15.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,65.0,1.0,M,N,4.465198207585525
14.0,23.0,12.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,2.0,1.0,7.0,0.0,F,N,4.809249859802911
11.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,90.0,1.0,M,N,4.763910871518418
13.0,93.0,13.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,11.0,7.0,3.0,M,N,4.0140147512908255
14.0,25.0,15.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,14.0,78.0,1.0,M,N,2.7250297320214987
19.0,110.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,61.0,388.0,2.0,M,N,1.2811458356001604
14.0,68.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,1108.0,248.0,1.0,M,N,0.9834952284332182
1.0,125.0,13.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,3.0,1.0,36.0,13.0,,,,3.414593535018095
13.0,104.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,23.0,2.0,284.0,34.0,,,,0.5285345088311055
28.0,147.0,9.0,0.0,0.0,2.0,0.0,0.0,28.0,5.0,5.0,4.0,3167.0,233.0,3.0,U,Y,1.984944778242192
13.0,160.0,7.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,3.0,875.0,1759.0,3.0,F,N,0.7410034726675596
9.0,92.0,10.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,2.0,246.0,958.0,2.0,M,N,1.157636199602698
14.0,29.0,14.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,10.0,2.0,F,N,4.804841530131115
7.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,175.0,269.0,1.0,M,N,3.2612974525474527
22.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,679.0,1597.0,3.0,F,N,0.1468584268248629
29.0,135.0,16.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,4.0,25099.0,3229.0,,,,0.276813967477737
13.0,89.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2.0,2.0,883282.0,317.0,,,,0.0155054878265292
19.0,141.0,18.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,1891.0,12.0,,,,0.1727970498261594
13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,15.0,3.0,F,N,4.936826019563187
20.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,U,Y,4.866890981484731
5.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,59.0,487.0,0.0,M,N,2.0189287493247705
4.0,35.0,13.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,370.0,139.0,1.0,M,N,1.2611934862074905
11.0,82.0,8.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,2.0,214.0,485.0,3.0,U,Y,0.9821982741211516
4.0,146.0,8.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,F,N,4.468856193699714
14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,108.0,643.0,3.0,F,N,1.0864932041462212
30.0,89.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,4.0,83.0,21.0,,,,1.2870449276224327
23.0,144.0,19.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2.0,3.0,845.0,1100.0,,,,0.8110667756400958
36.0,143.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,2.0,5.0,2376.0,52.0,,,,3.132826066058402
13.0,26.0,12.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,21.0,68.0,0.0,F,N,2.675493548917645
21.0,53.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,489.0,393.0,1.0,M,N,0.7140684681178472
13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,1495.0,474.0,,,,0.043590926821545
2.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,86.0,54.0,,,,1.0264047220674288
16.0,36.0,11.0,0.0,0.0,0.0,3.0,0.0,7.0,3.0,0.0,3.0,144.0,652.0,3.0,M,N,1.33383184956338
26.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,122.0,347.0,3.0,M,N,1.2115355710048958
10.0,11.0,12.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,36.0,3.0,M,N,4.643506632917384
7.0,88.0,14.0,0.0,0.0,7.0,0.0,0.0,12.0,4.0,4.0,1.0,239.0,273.0,1.0,U,Y,1.115560099846684
13.0,49.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,1927.0,1530.0,,,,0.0388124578228527
18.0,101.0,17.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,2.0,570.0,1228.0,,,,0.1725976929325329
35.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3034.0,836.0,,,,0.1926131840997452
9.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,F,N,4.974390398657285
13.0,39.0,15.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,3.0,18.0,4.0,3.0,M,N,4.661125063581886
12.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,232.0,3.0,M,N,3.388747516573604
18.0,114.0,16.0,0.0,0.0,0.0,1.0,0.0,30.0,4.0,0.0,3.0,2585.0,1666.0,1.0,M,N,0.3786962298116547
7.0,134.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,3.0,1.0,34731.0,4911.0,,,,0.2884186073681355
18.0,103.0,6.0,0.0,0.0,1.0,0.0,0.0,18.0,3.0,1.0,3.0,1800.0,1394.0,,,,0.1001010945198283
14.0,120.0,15.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,2.0,309.0,3147.0,2.0,M,N,0.9143637001978444
49.0,59.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,2528.0,0.0,3.0,U,Y,2.208368683485445
11.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,90.0,475.0,0.0,M,N,0.6625736962544726
11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,83.0,370.0,0.0,M,N,1.2072902077737684
14.0,80.0,13.0,0.0,0.0,4.0,0.0,0.0,14.0,3.0,0.0,2.0,105.0,200.0,1.0,M,N,2.1605027960315675
7.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,100.0,1.0,0.0,U,Y,0.8653285631723145
7.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,100.0,1.0,,,,0.8653285631723145
34.0,64.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,2570.0,1867.0,0.0,U,Y,1.0215798724651193
6.0,91.0,21.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,13.0,1.0,315079.0,15.0,0.0,M,N,0.2467723583010483
9.0,15.0,14.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,37.0,29.0,0.0,F,N,3.512004677142324
8.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,780.0,4201.0,1.0,M,N,0.7133206902661188
6.0,91.0,21.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,13.0,1.0,315079.0,15.0,,,,0.2467723583010483
14.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,15405.0,546.0,3.0,M,N,0.9075310086176608
14.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,15405.0,546.0,,,,0.9075310086176608
14.0,39.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,12125.0,16.0,,,,0.6116116710193426
37.0,91.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,6.0,4386.0,122.0,2.0,U,Y,0.2406099217728441
25.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,183.0,1.0,M,N,3.181569735213928
10.0,47.0,14.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,20.0,144.0,1.0,M,N,3.3181288773351145
16.0,110.0,11.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,265.0,505.0,1.0,M,N,0.8465512836763778
37.0,91.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,6.0,4386.0,122.0,,,,0.2406099217728441
14.0,114.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,1.0,287.0,617.0,3.0,U,Y,0.4506899941886444
14.0,114.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,1.0,287.0,617.0,,,,0.4506899941886444
19.0,122.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,,,3.0,M,N,3.1024723413279216
13.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,485.0,346.0,,,,0.0474150741891071
19.0,122.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,,,,,,3.1024723413279216
11.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,90.0,475.0,0.0,M,N,0.6625736962544726
16.0,135.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,2.0,2638.0,1045.0,0.0,F,N,0.0198573756273773
8.0,148.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,1.0,602.0,878.0,0.0,M,N,1.5413326449136084
8.0,148.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,1.0,602.0,878.0,,,,1.5413326449136084
12.0,100.0,15.0,0.0,2.0,4.0,0.0,0.0,11.0,4.0,11.0,1.0,879.0,1643.0,3.0,U,Y,0.4594765168210302
12.0,100.0,15.0,0.0,2.0,4.0,0.0,0.0,11.0,4.0,11.0,1.0,879.0,1643.0,,,,0.4594765168210302
14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,85.0,2.0,F,N,2.805596587810644
14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,85.0,2.0,F,N,2.805596587810644
27.0,154.0,15.0,0.0,0.0,0.0,4.0,0.0,22.0,0.0,0.0,5.0,306.0,493.0,3.0,M,N,0.4807481078341458
6.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,38.0,67.0,0.0,U,Y,2.629224989130861
16.0,119.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,2.0,674.0,68.0,2.0,F,N,0.0929774689702833
17.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,28.0,2.0,F,N,4.856532451520427
23.0,67.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,4.0,3209.0,281.0,2.0,M,N,0.3569086543637834
9.0,0.0,10.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,80.0,0.0,M,N,4.901256520122688
10.0,143.0,12.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,4.0,2.0,373.0,64.0,3.0,F,N,2.953318681826285
16.0,119.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,2.0,674.0,68.0,,,,0.0929774689702833
16.0,91.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,2960.0,1265.0,3.0,M,N,0.0124770492520398
8.0,70.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,2.0,1519.0,1004.0,0.0,M,N,0.0874506775636962
8.0,70.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,2.0,1519.0,1004.0,,,,0.0874506775636962
13.0,133.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,0.0,2.0,306.0,706.0,3.0,M,N,0.1923139167997556
12.0,104.0,13.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,1.0,6.0,539.0,172.0,1.0,F,N,0.398335983775574
12.0,104.0,13.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,1.0,6.0,539.0,172.0,,,,0.398335983775574
21.0,75.0,21.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,13.0,3.0,650.0,93.0,0.0,F,N,0.0647799464476805
21.0,75.0,21.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,13.0,3.0,664.0,93.0,,,,0.0647799464476805
19.0,97.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,1.0,3.0,644.0,651.0,2.0,F,N,0.065063644897535
19.0,97.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,1.0,3.0,644.0,651.0,,,,0.065063644897535
27.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,M,N,3.262130689341427
7.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,44.0,,,,,2.7809333690382454
27.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,,,,3.262130689341427
10.0,106.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,2.0,529.0,2457.0,,,,0.3898965241759528
3.0,120.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,1.0,369.0,172.0,0.0,F,N,0.7611245894134588
6.0,148.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,16.0,1.0,10420.0,1102.0,0.0,F,N,1.2761219921157152
6.0,148.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,16.0,1.0,10420.0,1102.0,,,,1.2761219921157152
15.0,100.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,5.0,2.0,8504.0,82.0,2.0,F,N,0.0102713525535175
15.0,100.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,5.0,2.0,8504.0,82.0,,,,0.0102713525535175
14.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,31.0,1.0,M,N,4.136544771575425
21.0,52.0,17.0,0.0,0.0,4.0,0.0,0.0,9.0,6.0,0.0,4.0,12.0,21.0,0.0,F,N,3.489394478832474
5.0,2.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,93.0,134.0,,,,2.6526420363570367
14.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,17714.0,1303.0,,,,0.0267141802997766
19.0,150.0,18.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,7.0,3.0,278.0,71.0,,,,1.743038869100173
14.0,94.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,818.0,633.0,,,,0.0241137073059982
27.0,150.0,28.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,14.0,4.0,1265.0,576.0,,,,1.7232462426484445
9.0,115.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,27629.0,169.0,,,,0.0382692204041323
26.0,136.0,26.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,20.0,3.0,24613.0,,,,,0.2152243894515032
9.0,139.0,17.0,0.0,0.0,2.0,2.0,0.0,21.0,12.0,4.0,3.0,1382.0,375.0,,,,0.1125957849394554
26.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1072.0,748.0,,,,0.2113332797935257
14.0,15.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,608.0,185.0,,,,0.3639343842873438
18.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,2253.0,221.0,,,,0.1702653012563076
14.0,150.0,11.0,0.0,0.0,7.0,0.0,0.0,15.0,2.0,6.0,3.0,230.0,17.0,,,,2.1881354352923643
4.0,146.0,11.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,9.0,1.0,12370.0,7597.0,,,,0.9679949400330218
5.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1261.0,5642.0,3.0,M,N,2.6997777777777774
